OTU_ID	cardio_health_status	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;unclassified	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;unclassified	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;unclassified	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
MI_263_H	Abnormal	0	0	0.0002695418	0.0062668464	0.0120619946	0.008490566	0	0.0003369272	0.1676549865	0.0028975741	0	0	0.0009433962	0.0099730458	0	0	0	0.0010107817	0	0.0009433962	0	0	0	6.73854447439353E-05	0	0.0027628032	0	0.001212938	0	0	0.0363207547	0	0.1921832884	0	0.0070080863	0.2719002695	0.0227762803	0.0002021563	0	0.0030997305	0	0.0001347709	0	0	0.0004716981	0.0336927224	0	0.2163746631	0.0002021563	0.0001347709	0	0	0.0005390836	6.73854447439353E-05
MI_264_H	Abnormal	0	0	6.77736360555744E-05	0.0050830227	0.015452389	0.2113181972	0	0.0050152491	0.1310064385	0.0031175873	0	0	0.0004066418	0.0065740427	0	0	0	0.0006777364	0	0.0012199254	0	0	0.0002710945	0.0001355473	0	0.0026431718	0	0.00149102	0.0004744155	0	0.0556421552	6.77736360555744E-05	0.1234835649	0	0.0073195527	0.1724161301	0.0500169434	0.0006099627	0	0.0218231108	0	0.0003388682	0.0006777364	0	0.0026431718	0.0121992545	0	0.1645543883	0	0.0005421891	0	0	0.0025753982	0.0001355473
MI_265_H	Healthy	0	0.0002697235	6.74308833445718E-05	0.001753203	0.0070128119	0.0397167903	0	0.0002022927	0.0014834794	0.0060687795	0	0.0041132839	0.0012137559	0	0	0	0	0.0008091706	0	0	0.0002022927	0.0005394471	0.0003371544	6.74308833445718E-05	0.0065407957	0	0	0.0076871207	0	0.0030343898	0.3282535401	0.0006743088	0.2735670937	0	0.0004720162	0.1933243425	0.0053270398	0.0010114633	0	0.0044504383	0	0.0005394471	0.0006743088	0.0001348618	0	0.0042481457	0	0.0642616318	0.0002697235	0	0	0.000606878	0.0398516521	0.0012137559
MI_266_H	Abnormal	0.0132513661	0.0008196721	0.000068306	0.0115437158	0.0380464481	0.0334016393	0	0.0027322404	0.0161885246	0.0177595628	0.0153005464	0.0052595628	0.0015710383	0.0017076503	0	0	0.0015027322	0.0038251366	0	0.006079235	0.0003415301	0	0.0004098361	0.000136612	0.0013661202	0.000136612	0	0.0110655738	0	0.0027322404	0.0709016393	0	0.1568306011	0.0015710383	0.012363388	0.4265027322	0.0125	0.012431694	0.000136612	0.006147541	0.000204918	0.0013661202	0.0010245902	0	0.0019125683	0.0008879781	0	0.1020491803	0.0009562842	0	0	0.000204918	0.006420765	0.0003415301
MI_267_H	Healthy	0.1773885784	0.0002044432	0.0003407387	0.0053836718	0.0308027804	0.0004770342	0	0	0.1365680796	0.0024533188	0.0002044432	0	6.81477443096634E-05	0.0021125801	0	0	0.0406842034	0.0049066376	0	0.0065421835	0	0.0518604334	0.0001362955	0.0004088865	0.0001362955	0.0059288538	0	0.0021125801	0.0004088865	0.0171732316	0.047703421	0	0.0531552406	0.0012266594	0.0160828677	0.1864522284	0.0254872564	0.0451138067	6.81477443096634E-05	0.0057244105	0	0.0006133297	0.0011585117	0	0	6.81477443096634E-05	0.0004770342	0.0702603244	0.0004770342	0.0002044432	0	0	0.0566989233	0.0027259098
MI_269_H	Abnormal	0	0.0017493104	0.0002018435	0.01843504	0.1667227343	0.0012783422	0	0	0.019242414	0.0009419364	0.0002018435	0	0	0.001211061	0	0	6.72811680010765E-05	0.0017493104	0	0.0014129045	0	0.0005382493	6.72811680010765E-05	0.0001345623	0.0205207562	0.0002691247	0.0002691247	0.0034986207	0	0	0.0248940322	0	0.0347170827	0	6.72811680010765E-05	0.1250756913	0.0110341116	0.0029603714	0	0.0104958622	0.0004709682	0.0001345623	0.0006055305	0	0.0006055305	0.0003364058	0	0.535827222	0.000403687	0.0006055305	0	0	0.0042387136	0.0090156765
MI_270_H	Healthy	0.0825868621	0.0010857763	0.000067861	0.0102470141	0.0201547231	0.0184581976	0	0.0007464712	0.0225977199	0.0005428882	0.0002035831	0	0.0003393051	0.0010857763	0.0006107492	0	0.0034609121	0.0023072747	0	0.0019679696	0.0004750271	0.0012893594	0.000135722	0	0.0537459283	0.0029180239	0	0.0027823018	0	0.0018322476	0.019815418	0.0004750271	0.0187296417	0	0.0029180239	0.0693539631	0.0140472313	0.003393051	0.0030537459	0.0008821933	0.000135722	0.0008821933	0.0004750271	0.1365363735	0.0052931596	0.0226655809	0.0038680782	0.4575868621	0.0008821933	0.000067861	0	0.0003393051	0.0075325733	0.0014250814
MI_271_H	Abnormal	0.0002697599	0.0002023199	0.0012813596	0.00013488	0.0201645535	0.0029673591	0	0.0003371999	0.1048691664	0	0.009239277	0	0	0.0069463178	0	0	0	0.0018883194	0	0	0	0.0629889398	0.00013488	0	0.00006744	0.0002697599	0.00006744	0.0049905584	0.00006744	0.0319665498	0.0109927165	0	0.1008227677	0	0	0.2347585649	0.0012813596	0.0006069598	0	0	0.0016185595	0.0004720798	0.0011464796	0	0	0	0	0.3900728352	0.0086997572	0.0006743998	0	0	0	0
MI_273_H	Abnormal	0.0005430356	0.0001357589	0	6.78794461037198E-05	0.1239478686	0.0010181917	0	0	0.0035976106	0.0001357589	0	0.0006787945	6.78794461037198E-05	6.78794461037198E-05	0	0	0	0	0	0	0	0	6.78794461037198E-05	0	0.000610915	0.0002036383	0	0.0021042628	0	0	0.0032582134	0	0.0366549009	0	0.0001357589	0.6291067065	6.78794461037198E-05	0.0002036383	0	0.1650149335	0	0.0004072767	0.0007466739	0	6.78794461037198E-05	0	0	0.030885148	0	0	0	0	0	0.0002036383
MI_274_H	Abnormal	0	0	0.0002681145	0.0272806488	0.0097191501	0.0410885448	0	0.0051612038	0.011864066	0.018231785	0	0.006367719	0.0052952611	0	0	0	0	0.0004692003	0	0	0	0	0	0.0002010859	0.0805684027	0.0003351431	0.0021449159	0.003016288	0	6.70286212212615E-05	0.0082445204	0	0.0332461961	0	0	0.0553656411	0.0755412561	0.0002681145	0	0.0119981232	0	0.0018097728	0.0008713721	0	0	0.003016288	0	0.0081104632	0	0	0	0	0	0.589449695
MI_276_H	Abnormal	0.0408608009	0.0010896214	0.0017025334	0.0121901389	0.1665758649	0.0713701989	0	0.0019749387	0.0133478616	0.0026559521	0.0010896214	0	0.000817216	0.0041541814	0	0	0	0	0	0.0012939254	0.0001362027	0.0021111414	0.0006810133	0.00102152	0.0546172705	0	0.0003405067	0.0139607736	0	0.000204304	0.0500544811	0	0.1690956143	0	0.0015663307	0.3211658949	0.0271043312	0.0104876056	0	0.0069463361	0.000817216	0.0006810133	0.0079678562	6.81013347861618E-05	0	0.000612912	0	0.0087850722	0.0003405067	0.000817216	0	0	0.000612912	0.0006810133
MI_277_H	Healthy	0.0003407387	0.0008177729	0.0008177729	0.0007496252	0.027463541	0.0041570124	0	0.0003407387	0.1330925446	0	0.003202944	0.0001362955	0.0001362955	0.0296442688	0.0022488756	0	0.0008177729	0.0003407387	0	0	0	0.0004770342	0.000545182	0.0015673981	0.0251465177	0.000272591	0.0037481259	0.0847757939	0	0.0011585117	0.0151287992	0	0.1410658307	0	0.0012266594	0.1979010495	0.0111080823	0.0038844214	0.0002044432	0.0252828131	0.0004088865	0.0008177729	0.0009540684	6.81477443096634E-05	0	0.000272591	0.0001362955	0.2667302712	0.006133297	0	0	0	0.0062014447	0.0004770342
MI_278_H	Abnormal	0	0	0.0002768741	0.0018689001	0.0260261646	0.1645324289	0	0.0205579013	0.0130823008	0.077178653	0	0	0.0286564685	0	0	0	0	0	0	0.0056759189	0.0011074964	0.0276181906	0.000138437	0	0.0033917076	6.92185228767218E-05	0	0.0034609261	0	0.0051913892	0.010451997	0.0022842113	0.0526752959	0.0026995224	0.0024226483	0.1164255555	0.1494427909	0.0019381186	0.0005537482	0.0002076556	0.000138437	0.0008306223	0.0006229667	0	0.0021457742	0.0258877276	0	0.0552363813	6.92185228767218E-05	0.0003460926	0	0.0087907524	0.0053990448	0.1825984633
MI_279_H	Healthy	0.0180345719	0	0.0006805499	0	0.0145637675	0.0037430244	0	0.000068055	0.0340955492	0	0.6131754458	0	0.0013610998	0.0019055397	0	0	0	0.011569348	0	0	0	0	0.00027222	0.000068055	0.0014291548	0.00013611	0	0.0019735947	0	0.029263645	0.0104124132	0	0.0452565673	0	0.0008847148	0.1658500068	0.0185109569	0.0019735947	0.0005444399	0.0004083299	0	0.0008166599	0.0008847148	0.000068055	0.0007486049	0.0044916292	0	0.0055805091	0	0.0003402749	0	0	0.0108207432	0.000068055
MI_280_H	Abnormal	0.0033141698	0.0001352722	0.0021643558	0.0014879946	0.0214406493	0.0019614474	0	6.76361176868448E-05	0.0994927291	0	0.0008792695	0	0.0016232668	0.0006087251	0	0	0	0	0	0	0.0002705445	0	0	0.0002029084	0.0002705445	6.76361176868448E-05	0	0.0012174501	0.0006087251	0.0004058167	0.0025701725	0	0.0192762935	0	0	0.12526209	0.0102130538	0	0.0002705445	0.0111599594	0.0001352722	0.0052756172	0.0027730808	0	0.0002029084	0.235035509	0.0007439973	0.4360500507	0.0025025364	0	0	0.0020290835	0	0.0102806899
MI_281_H	Healthy	0.325097797	0.0002058884	0	0	0.0339029579	0.0146867065	0	0.0006176652	0.0748061217	0.001029442	0.0008921831	0.0004117768	0.0025392904	0.0050785807	0	0	0.0016471073	0.0006176652	0.0149612243	0.0051472102	0	0.0012353305	0	0	0	0	0	0.001029442	0	0.0245693501	0.0607370805	0	0.0288243772	0	0.0001372589	0.1514652392	0.0167455906	0.0153043717	0.0007549242	0.0006862947	0	0.0002745179	0.0001372589	0	0	0.0004117768	0	0.0508544369	0.0003431473	0.0001372589	0	0.0074119827	0.0005490358	0.1567497083
MI_282_H	Abnormal	0.0388836201	0.000270966	0.000406449	0.0165966671	0.0335320417	0.0004741905	0	6.77414984419455E-05	0.0717382469	0.000135483	0.0012870885	0	0	0.0101612248	0.0028451429	0	0.0671995665	0.0046064219	0	0	0	0.0029806259	0.000270966	0	0	0.0040644899	0.000135483	0.0016935375	0	0.0035225579	0.0755995123	0.000135483	0.1610892833	0	0.0188321366	0.2929142393	0.0260804769	0.0092805853	0.0002032245	0.0538544913	6.77414984419455E-05	0.0031838504	0.0006096735	0	0.0003387075	0.001896762	0.0858284785	0.0059612519	0.0004741905	0	0	0	0.0025741769	0.0002032245
MI_283_H	Abnormal	0.0034682081	6.80040802448147E-05	0	0.006800408	0.0259095546	0.0027881673	0	0.0010880653	0.2269976199	0.0104046243	0.0091805508	0.002584155	0.0006120367	0.0138728324	0	0	0	0.0029921795	6.80040802448147E-05	0.0023801428	0	0.0004080245	0	0	0.0019721183	0.001700102	0	0.0010200612	0	0.0029241755	0.0374702482	0	0.2687521251	0.0006800408	0.0299217953	0.2252975179	0.0191771506	0.0014960898	0.0002720163	0.0209452567	0	0.0018361102	0.0004760286	0.0003400204	0	0.0019721183	0	0.037266236	6.80040802448147E-05	6.80040802448147E-05	6.80040802448147E-05	6.80040802448147E-05	0.0193811629	0.0172050323
MI_284_H	Abnormal	0.0053828556	0.0005382856	0.0017494281	0.0184362804	0.0243574216	0.0069304266	0	0.0023549993	0.1018032566	0.0007401426	0	0.0047772843	0.0013457139	0.0016148567	0	0	0.0001345714	0.003095142	0	0	6.728569506123E-05	0	0.0012784282	0.000672857	0.002422285	0	6.728569506123E-05	0.0414479882	0	6.728569506123E-05	0.0276544207	0	0.1437895303	0	0.0042389988	0.1244785359	0.0050464271	0.0001345714	0	0.1101466828	0.000874714	0.0014802853	0.000672857	0.0010092854	0.0001345714	0.0001345714	0	0.0043062845	0.0052482842	0	0	0	0.0032969991	0.3480689006
MI_285_H	Abnormal	6.69254450542096E-05	0.0002007763	0	0.0193414536	0.0028777941	0.026167849	0	0.0004015527	0.0055548119	0.0007361799	0	0.0007361799	0.0002007763	0.001204658	0	0	0	0.000602329	0	0	0.0006692545	0	0	0	6.69254450542096E-05	0.0006692545	0	0.0017400616	0	0.0004015527	0.0097041895	0	0.0105742203	0	0	0.0141212689	0.0029447196	0	0	0	0	0.0009369562	0.0003346272	0	0	0.0043501539	0	0.0167313613	0.0001338509	0	0	0	0.0004015527	0.8781287646
MI_287_H	Healthy	0.0142886165	0.0004740299	0	0.0102255028	0.040631137	0.0008803413	0	0.0050111736	0.1330669737	0.0023024311	0.0902688427	0.0006094671	0.0003385928	0.0427304124	0.0019638383	0	0.0002708742	0.0008803413	0	0.0024378682	0	0.0195029458	0	0	0	0.0004063114	0	0.0006771856	0	0.0089388501	0.0042662694	0	0.0835647051	0	0.0067718562	0.3836933704	0.0573576217	0.0007449042	6.77185616577504E-05	0.0601340828	6.77185616577504E-05	0.0002031557	0.0005417485	0	0	0.0006771856	0.0001354371	0.0085325388	6.77185616577504E-05	0	0	0	0.014830365	0.0024378682
